timestamp,red,green,blue
1779308649.6330297,1268,555,2087
1779308649.994466,1317,581,1988
1779308650.3561242,1283,580,2073
1779308650.7176454,1273,583,2072
1779308651.0790637,1332,585,2081
1779308651.440475,1330,586,2079
1779308651.8018794,1330,590,2086
1779308652.163276,1308,589,2067
1779308652.5246902,1333,589,2085
1779308652.8861442,1325,587,2081
