timestamp,red,green,blue
1779307101.0462818,2406,937,3877
1779307101.4077885,2540,1113,4162
1779307101.7706084,2362,1046,3446
1779307102.140738,985,713,2681
1779307102.5052004,1761,1154,3821
1779307102.8689246,2464,1165,2749
1779307103.2307558,2429,1247,4336
1779307103.592259,2611,1120,4279
1779307103.9537992,2519,1248,4249
1779307104.315477,2596,1211,4348
