timestamp,red,green,blue
1779307658.652248,1836,876,3045
1779307659.0138853,1950,860,3059
1779307659.375485,1949,872,3094
1779307659.7376842,1872,872,3069
1779307660.099349,1936,872,3083
1779307660.460978,1853,855,3111
1779307660.8226204,1945,874,3070
1779307661.1846519,1948,879,3087
1779307661.5464022,1944,871,3075
1779307661.9081645,1949,879,3071
