timestamp,red,green,blue
1779307906.4376411,1607,766,2659
1779307906.799299,1672,767,2720
1779307907.1610315,1664,775,2759
1779307907.522709,1649,773,2763
1779307907.8845375,1665,778,2726
1779307908.2459989,1679,778,2755
1779307908.6074638,1671,777,2731
1779307908.968982,1684,776,2748
1779307909.3304377,1669,779,2750
1779307909.6919332,1695,777,2689
