timestamp,red,green,blue
1779306419.6700988,4882,2543,8607
1779306420.0315564,4920,2555,8254
1779306420.3930144,4700,2571,8600
1779306420.756719,4415,2529,8037
1779306421.118759,4765,2578,8609
1779306421.4808676,4815,2585,8816
1779306421.8423133,4910,2570,8807
1779306422.2037208,4890,2581,8786
1779306422.5651474,4880,2582,8806
1779306422.9265604,4896,2568,8769
