timestamp,red,green,blue
1779307286.9497013,2254,1052,3833
1779307287.312564,2293,1066,3459
1779307287.6742373,2297,1098,3766
1779307288.0361352,2197,1099,3808
1779307288.397734,2268,1090,3804
1779307288.7593522,2294,1097,3826
1779307289.1210349,2151,1095,3809
1779307289.4827762,2289,1096,3827
1779307289.8442898,2300,1084,3796
1779307290.2059228,2211,1088,3757
