timestamp,red,green,blue
1779306171.894646,6667,3637,12779
1779306172.256179,6699,3641,12569
1779306172.6178052,6696,3749,12538
1779306172.9793818,6592,3731,12232
1779306173.34099,6640,3685,12210
1779306173.702636,6471,3737,12250
1779306174.064044,6768,3772,12739
1779306174.4254632,6673,3736,12501
1779306174.786877,6669,3724,12252
1779306175.1483324,6239,3730,12366
