timestamp,red,green,blue
1779306977.128437,2871,1356,4566
1779306977.4899163,2717,1139,4444
1779306977.8517106,2560,1392,4793
1779306978.2135031,2874,1384,4686
1779306978.575578,2882,1391,4832
1779306978.9380026,2844,1373,4762
1779306979.2994337,2808,1392,4685
1779306979.661147,2900,1335,4390
1779306980.023419,2598,1232,2264
1779306980.3857987,2658,1350,4459
