timestamp,red,green,blue
1779309021.2774315,1192,525,1943
1779309021.6388502,1224,521,1929
1779309022.0002635,1231,526,1931
1779309022.3616953,1226,521,1924
1779309022.72326,1230,519,1890
1779309023.0850997,1036,493,1798
1779309023.4468174,1214,505,1904
1779309023.8085465,1197,522,1904
1779309024.1702428,1233,491,1833
1779309024.532415,1165,505,1896
