timestamp,red,green,blue
1779308587.6810565,1322,594,2091
1779308588.0424852,1293,583,2074
1779308588.40396,1301,598,2137
1779308588.7659135,1291,594,2142
1779308589.1273675,1327,596,2138
1779308589.4887795,1335,598,2137
1779308589.8501816,1330,601,2140
1779308590.21159,1332,593,2132
1779308590.5729797,1326,598,2142
1779308590.9343894,1329,593,2139
