timestamp,red,green,blue
1779307410.8609726,2002,1004,3640
1779307411.2225862,2005,894,3486
1779307411.5842524,2055,1013,3493
1779307411.9499414,2083,998,3576
1779307412.3116047,2123,996,3598
1779307412.6730967,2122,1014,3594
1779307413.0347598,2128,1015,3544
1779307413.3964114,2038,1011,3590
1779307413.7579536,2125,1010,3572
1779307414.1196392,2122,1008,3613
