timestamp,red,green,blue
1779308525.7657166,1337,610,2231
1779308526.1271436,1338,610,2216
1779308526.4887319,1339,615,2211
1779308526.8511121,1342,612,2219
1779308527.212749,1348,615,2221
1779308527.5743823,1348,615,2213
1779308527.9363167,1343,611,2205
1779308528.297708,1340,611,2216
1779308528.6591125,1341,610,2211
1779308529.020507,1351,612,2213
