timestamp,red,green,blue
1779306109.9773664,6969,4110,14208
1779306110.3388162,7130,4143,13502
1779306110.7004254,6886,4222,13995
1779306111.0620542,7006,4216,13930
1779306111.4236777,7405,4161,13862
1779306111.7853122,7486,4280,14281
1779306112.146724,7697,4255,14589
1779306112.5081499,7499,4213,13996
1779306112.8695662,7438,4296,14087
1779306113.2310112,7564,4278,14337
