timestamp,red,green,blue
1779306729.3964598,3487,1731,6202
1779306729.758169,3583,1543,6039
1779306730.1197731,3543,1705,6068
1779306730.483216,3458,1760,5746
1779306730.845013,3573,1768,6074
1779306731.2070312,3586,1769,6156
1779306731.5684476,3608,1766,6065
1779306731.92986,3605,1772,6134
1779306732.291278,3609,1769,6090
1779306732.6529202,3610,1772,6116
