timestamp,red,green,blue
1779306667.4398177,2959,1749,5615
1779306667.8014128,3710,1855,6267
1779306668.162875,3722,1850,6430
1779306668.5278647,3723,844,3144
1779306668.8896456,3606,1706,6201
1779306669.2512605,3723,1875,5674
1779306669.6129086,3711,1868,6145
1779306669.9746466,3749,1841,6477
1779306670.3366618,3672,1787,6281
1779306670.6980963,3738,1868,6416
