timestamp,red,green,blue
1779306357.7290294,5117,2735,9458
1779306358.0904837,5130,2762,9203
1779306358.4521127,5196,2806,9500
1779306358.8150728,5165,2777,9324
1779306359.1768165,5141,2660,9024
1779306359.5384471,5212,2805,9173
1779306359.8998652,5212,2756,9161
1779306360.2615318,5139,2806,9166
1779306360.6229534,5247,2816,9584
1779306360.9846208,5279,2813,9580
