timestamp,red,green,blue
1779308030.3071396,1642,735,2638
1779308030.668591,1667,719,2618
1779308031.0302894,1629,737,2616
1779308031.3917503,1640,737,2614
1779308031.7531986,1661,709,2620
1779308032.1146216,1630,728,2601
1779308032.4760394,1661,732,2623
1779308032.8374658,1667,714,2610
1779308033.1988974,1663,735,2607
1779308033.5603073,1659,740,2620
