timestamp,red,green,blue
1779307596.677372,1803,900,3233
1779307597.0393124,1910,864,2929
1779307597.4010131,1949,894,3219
1779307597.7629924,1873,895,3162
1779307598.1245275,1948,875,3229
1779307598.486189,1948,908,3232
1779307598.847805,1949,907,3127
1779307599.209576,1947,905,3206
1779307599.571201,1949,903,3170
1779307599.9328265,1947,907,3212
