timestamp,red,green,blue
1779308463.8325548,1417,613,2263
1779308464.1940567,1415,596,2237
1779308464.5556686,1415,624,2120
1779308464.919933,1427,628,2227
1779308465.2813652,1443,622,2237
1779308465.6427655,1434,626,2240
1779308466.0044115,1442,626,2251
1779308466.3658261,1432,626,2241
1779308466.727229,1427,623,2249
1779308467.088636,1430,622,2243
