timestamp,red,green,blue
1779307534.7378178,1804,942,3079
1779307535.09946,1949,916,3287
1779307535.461623,1801,937,3319
1779307535.8233087,1873,935,3265
1779307536.1849594,1946,898,3347
1779307536.5466986,1945,934,3338
1779307536.9086902,1930,940,3331
1779307537.2702165,1950,939,3321
1779307537.6318727,1950,918,3183
1779307537.9934282,1928,865,3133
