timestamp,red,green,blue
1779306543.5380821,4277,2191,7661
1779306543.8995287,4195,2186,7404
1779306544.2611783,4287,2176,7584
1779306544.6228313,4258,2183,7542
1779306544.9842484,4247,2166,7504
1779306545.345675,4233,2183,7431
1779306545.7070765,4254,2157,7129
1779306546.0684893,4239,2187,7481
1779306546.429927,4198,2155,7164
1779306546.7913878,4234,2189,7199
