timestamp,red,green,blue
1779307720.6005015,1820,846,2868
1779307720.9620824,1932,835,3014
1779307721.32361,1930,856,2973
1779307721.6852748,1923,836,3008
1779307722.0468988,1809,814,2930
1779307722.4084163,1924,848,2993
1779307722.7701,1925,845,2987
1779307723.1317897,1924,840,2968
1779307723.4933968,1924,849,2996
1779307723.8549151,1933,830,3000
