timestamp,red,green,blue
1779306233.837366,6204,3357,11504
1779306234.1988077,6219,3211,11005
1779306234.5605247,6086,3437,11416
1779306234.9223955,6010,3390,11119
1779306235.2840474,6137,3400,11340
1779306235.6455238,6140,3411,11503
1779306236.0069532,6221,3349,11300
1779306236.3683615,5995,3341,11314
1779306236.7297823,6027,3392,11310
1779306237.0911903,6173,3409,11560
