timestamp,red,green,blue
1779306048.0415308,7949,4663,15528
1779306048.40296,8445,4750,15494
1779306048.764545,7901,4708,14891
1779306049.1263077,7129,4535,14172
1779306049.4879904,6710,4589,12266
1779306049.8496182,8030,4689,15598
1779306050.2112992,7923,4654,15161
1779306050.57314,7926,4735,15365
1779306050.9348109,8066,4669,15559
1779306051.2964823,7837,4046,14425
