timestamp,red,green,blue
1779307163.0257857,2341,1194,4171
1779307163.3873823,2458,1199,4165
1779307163.749011,2368,1202,4144
1779307164.1129098,2300,1195,4108
1779307164.4744253,2411,1200,4189
1779307164.8360233,2334,1201,4222
1779307165.197447,2454,1143,4234
1779307165.5590205,2212,1202,4022
1779307165.92044,2462,1201,4220
1779307166.2818732,2466,1197,4231
