timestamp,red,green,blue
1779308278.0525606,1502,673,2408
1779308278.4140117,1509,651,2310
1779308278.775609,1506,671,2400
1779308279.138812,1454,666,2397
1779308279.500496,1513,674,2395
1779308279.861918,1511,675,2395
1779308280.2233267,1519,673,2410
1779308280.5847244,1509,672,2397
1779308280.946129,1515,670,2420
1779308281.307522,1520,673,2406
