timestamp,red,green,blue
1779306295.7697935,5294,2807,9776
1779306296.1317184,4986,2715,9140
1779306296.493351,5216,2851,9782
1779306296.8549857,5497,2877,10186
1779306297.2181542,5590,3039,9713
1779306297.5797772,5663,2926,9860
1779306297.9414177,5352,3053,10046
1779306298.3038085,5558,2859,8885
1779306298.6658201,4908,2530,8121
1779306299.0319886,4633,2770,7369
