timestamp,red,green,blue
1779308216.1325216,1407,683,2458
1779308216.4939635,1440,656,2425
1779308216.855424,1452,694,2463
1779308217.217926,1464,687,2472
1779308217.579401,1480,675,2469
1779308217.9408514,1500,682,2468
1779308218.3022623,1491,683,2473
1779308218.663664,1498,676,2465
1779308219.0250657,1492,687,2448
1779308219.3864658,1485,686,2455
