timestamp,red,green,blue
1779307348.901425,2226,974,3809
1779307349.2631786,2241,1049,3638
1779307349.625221,2230,1057,3732
1779307349.9867885,2212,1001,3745
1779307350.348439,2233,1050,3757
1779307350.7100503,2228,1056,3662
1779307351.0725493,2232,1057,3767
1779307351.4342632,2231,1056,3731
1779307351.7959576,2231,1055,3747
1779307352.157869,2226,1047,3746
