timestamp,red,green,blue
1779307472.8024755,1988,971,3376
1779307473.164151,2025,758,3319
1779307473.52896,1945,953,2957
1779307473.890753,1890,957,3296
1779307474.2526839,1994,974,3380
1779307474.6143005,2013,972,3388
1779307474.9758134,2004,973,3336
1779307475.337415,2031,959,3394
1779307475.6991255,2027,974,3366
1779307476.060669,2027,972,3371
