timestamp,red,green,blue
1779308835.4547822,1277,547,1941
1779308835.8182166,1297,530,1921
1779308836.1796825,1296,549,1935
1779308836.5411737,1283,526,1933
1779308836.9026155,1295,550,1933
1779308837.264035,1294,556,1920
1779308837.6254592,1295,554,1933
1779308837.98687,1290,557,1932
1779308838.3482814,1305,553,1933
1779308838.7096827,1291,552,1935
